date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2017-12-30,6000000.00,911234,200000.00,758601|856803|514304|872227|086171,80000.00,394820|889258|046314|785457|999853|124051|884944|119676|118009|010001,40000.00,641979|424268|017728|662122|619041|443394|205580|176009|434788|601965|156524|058862|484993|318926|872978|943983|462934|920367|382571|155718|932067|961704|928243|171440|261970|201301|333479|447530|924811|280255|807403|153397|467229|583919|750098|881435|702858|141303|830399|592800|916152|243035|912745|426466|686078|598427|329926|229426|697624|113199,20000.00,663461|167510|701825|477421|072551|207706|908899|130000|125255|745063|180958|827941|076266|853720|133298|617970|864622|563933|302592|295794|190544|283852|760321|730523|638386|821080|694216|684839|253246|374131|415012|136369|729884|489304|937839|721167|301209|690517|247617|819977|544909|411924|799194|412925|472667|901594|674132|257574|032894|067655|945083|535860|760803|228278|859371|272644|653836|949138|823527|150611|116247|360371|772180|663587|468376|512140|511914|492150|319141|841028|988216|882232|520896|287446|647925|070841|517245|676077|643180|855061|727680|614414|721367|459777|570029|273107|215753|449752|348094|868228|048896|850297|684430|572291|214305|596198|542443|454012|723836|180229,2000.00,98,4000.00,495|373,4000.00,953|504,100000.00,911233|911235
