date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2018-12-01,6000000.00,021840,200000.00,127470|062948|288347|548436|628614,80000.00,270065|530912|464017|770249|989425|575061|473504|995541|988694|952634,40000.00,995971|594545|576342|792456|995247|404330|283334|709491|207414|898711|438263|876942|336526|116226|883662|988277|169205|637833|016086|585200|401668|730042|947046|987205|611618|603363|992200|124870|755978|189146|362582|187910|394958|690892|633252|301910|394749|473839|382852|182461|731791|636183|397740|407257|256039|129956|242734|352184|205144|971620,20000.00,765748|932242|627915|774771|987737|111764|364818|069749|785299|720766|770412|840520|031643|257666|682070|766906|428210|026991|250170|856027|875098|714334|935834|618166|310466|360663|971100|803837|363981|255504|305286|437231|670679|588125|262364|076515|783683|852630|674943|137488|876651|553767|218749|395963|559922|381198|353899|852313|937265|873773|694936|869371|071412|235889|050657|210276|244712|634940|804359|958246|713159|620234|667984|216370|936538|709212|421785|273440|797030|345423|334375|092905|817707|857880|944402|024421|563302|917189|856216|013109|373331|641321|690240|593122|058926|096928|546498|623563|555761|993708|629906|339161|641039|080316|934569|594897|988424|560040|529822|601621,2000.00,67,4000.00,045|307,4000.00,988|561,100000.00,021839|021841
