date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2015-12-17,6000000.00,930255,200000.00,572308|461747|590195|759077|709695,80000.00,469240|088572|495308|013423|982424|267151|979898|085308|685092|908538,40000.00,581519|186350|521680|691104|255350|521938|467375|865761|207989|478665|664658|104970|629220|111463|130870|133775|678787|811971|186120|532062|270450|044615|331518|862070|339566|961025|155419|198295|034603|371783|932477|690700|737428|134367|736425|849498|142164|914915|945949|534724|107310|992743|259561|805406|457972|240420|019819|384412|927545|399480,20000.00,121118|148606|619849|673136|421950|964067|356363|003149|006180|715412|290004|106796|166345|725862|748532|767711|688435|997307|939309|424536|943531|080426|242060|636004|022265|716501|219174|588762|381048|817431|334132|677399|044698|253181|434494|093384|086266|228403|596905|543608|329416|181624|843320|624342|019319|226180|596354|548844|066253|580776|451441|844466|111623|901781|813255|826285|895612|459521|262342|292971|082160|793103|196947|057678|049059|007523|915455|296708|568848|711451|438891|314735|058183|408983|378575|478652|564459|992848|915999|760146|065245|161581|702630|038905|017113|700670|756233|003159|901813|823693|908848|231118|247644|873170|881454|868865|657554|454195|466274|544824,2000.00,08,4000.00,140|250,4000.00,094|638,100000.00,930254|930256
