date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2011-07-16,6000000.00,116556,200000.00,850793|773320|883206|104802|238665,80000.00,954324|943698|273287|644482|583193|386125|830801|692188|626953|372065,40000.00,252467|531711|748099|581594|726509|242112|911663|697548|211079|989700|494737|306707|284005|123884|992405|113555|140369|954982|634017|832283|603859|664417|413767|306622|514879|401597|553432|405193|040672|496677|136602|730636|998548|817639|758595|881549|395880|132358|753670|520322|818670|252614|625121|327150|565262|117676|492740|193450|318249|354284,20000.00,168044|310293|312328|989787|272835|833700|133651|821315|950741|233636|499694|366371|937973|729616|196713|886663|149494|367016|453162|467612|586533|788460|669126|990546|369789|201255|806703|107910|482863|471486|615644|095824|016875|159272|082132|501617|655068|445526|629210|975374|438126|212795|857904|734549|955365|966205|555629|256083|812064|651297|010188|849352|912361|750398|758268|764251|496902|071996|333087|249649|928720|828570|687156|716337|967690|980217|689909|474992|442803|746124|769701|892973|984869|173729|559768|756272|527338|964599|020392|237674|241961|071172|968040|065691|927456|944805|307956|004698|229711|298908|627839|365535|784566|223374|534620|975059|049144|696264|552096|112941,2000.00,12,4000.00,,4000.00,227|052|534|609,100000.00,116555|116557
