date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2012-04-16,6000000.00,583470,200000.00,372828|806245|430239|606377|515049,80000.00,451119|413044|836600|321304|110514|952954|061987|517738|168758|559408,40000.00,384670|053673|913077|611062|528084|178556|978285|988290|196110|929001|482499|237824|347448|885289|629481|256963|377852|720750|957679|187341|162622|710232|823144|923860|260761|156216|374430|782561|515782|605724|388923|778591|520102|301870|858795|731472|191543|475362|900848|185164|658590|685903|984875|868039|475486|927314|338325|419635|426359|396289,20000.00,002176|314982|033396|537105|168344|640038|886069|769478|296431|693348|953513|948260|244725|523851|005819|177624|023365|467785|314395|328451|280249|387933|433952|715521|026122|434509|190431|846935|837056|800798|658641|778688|020352|932206|781461|231312|226349|539617|468313|363028|034059|718841|100092|867545|253516|174473|380234|256186|981766|323507|682941|200546|184007|887509|395860|344264|047311|731527|792280|917672|740503|221782|442586|216938|913538|164023|218766|411360|486161|079001|713392|074553|368509|685670|308438|818776|469715|196013|776539|879844|655046|605868|304083|633973|683296|905701|514900|753241|410633|475172|711119|822099|014828|864739|406138|800573|086003|638127|600991|100633,2000.00,62,4000.00,,4000.00,216|088|722|754,100000.00,583469|583471
