date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2020-09-01,6000000.00,999997,200000.00,283972|622808|071298|838934|301191,80000.00,183523|304732|895221|310680|454913|810362|777521|757539|669274|797960,40000.00,857663|137150|772364|739437|347168|276722|002450|711503|552713|537470|196364|803247|030905|183061|767283|461400|127004|733265|438545|426465|809233|663185|793413|968969|561416|326684|351142|681247|402049|649025|430807|424829|073991|709418|672470|289691|599076|458841|974475|018290|097686|413832|570036|076387|913229|616842|677566|973174|577140|979234,20000.00,139307|322843|191807|802971|521963|593198|526611|307149|713240|694401|748200|312042|489369|889127|990055|012262|750140|469240|754142|065402|074006|098042|813342|443215|219712|374909|655035|156959|885180|539855|996911|454108|699576|981731|652699|612222|484596|276859|192290|747777|289058|832687|684231|234305|072388|662649|108283|240081|429912|926810|336526|789819|753189|490439|419826|722617|030428|560014|399540|653217|865855|275938|674756|543366|109711|259080|980062|255175|644741|703650|489409|858758|737270|309910|410280|020690|882488|917195|372602|152827|638353|807760|249929|265738|510005|265933|223441|450852|365836|586403|896324|186822|342550|227376|319716|166343|811198|182939|040971|167251,2000.00,98,4000.00,725|636,4000.00,957|342,100000.00,999996|999998
