date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2011-12-01,6000000.00,408147,200000.00,946500|505194|157594|369725|759280,80000.00,729644|978274|591604|829223|064631|916471|837306|441094|532262|187637,40000.00,587868|119387|065135|603643|588653|394654|719207|265517|180587|165195|146597|302435|117415|031621|645713|401885|052585|120538|951550|518296|440099|487609|263434|697798|651040|424813|064079|304139|329529|905384|501893|624764|107956|622031|572321|731356|933879|628827|226747|493618|981146|382034|561108|366913|983168|363754|845806|534239|208533|932270,20000.00,885814|897195|606885|836036|471305|109138|058866|863482|097404|903955|548552|532645|897919|801822|932048|648271|613679|961819|883913|460363|156415|879466|969743|350743|167967|727284|368775|562064|648367|847161|929844|500033|986177|438108|211505|163601|753408|738663|461497|500779|578450|352400|961178|526894|423918|358572|853589|254681|618498|670213|221741|312317|917666|867804|536306|012561|117295|655651|920331|196987|385678|473083|333601|460425|968911|503797|110310|247549|244039|632816|042904|229371|921441|953314|949103|192735|357111|365739|254352|603434|288219|020650|491858|404465|276272|172534|310257|811342|263899|971368|578490|340971|122262|494121|944817|504496|916317|888206|095337|442018,2000.00,02,4000.00,,4000.00,922|253|857|739,100000.00,408146|408148
