date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2017-02-16,6000000.00,229116,200000.00,706247|690334|243550|354053|180722,80000.00,961307|163153|612553|374238|845080|557362|980260|314197|723617|823475,40000.00,428555|324540|828148|453512|028608|307799|385453|598302|509370|686705|443387|945749|977788|634906|007825|795404|154834|387343|460976|028078|548462|017114|731617|686796|521797|857114|262883|816350|615102|250491|614669|767520|212985|808318|445101|300688|569273|847263|109806|303793|362273|724886|553800|691103|779413|794182|195215|590931|811385|341844,20000.00,154108|120969|076359|328526|557127|769959|987256|198606|876493|638639|794262|816354|842014|114036|909358|688959|075191|178563|780701|002923|227183|684590|027724|978601|370782|517355|045611|671247|097381|396677|092512|668602|499162|046985|562088|014818|405183|373374|113058|254439|866728|761960|654601|477305|937801|653277|432864|974934|237560|149037|390324|494022|897277|683720|425164|087567|822540|353392|539608|294378|295827|061729|286061|155686|540632|563392|172108|971153|104662|068093|014066|807638|320657|943983|293350|781809|082223|041726|775919|567810|068078|699754|747773|890107|417095|020438|303480|562312|461911|022317|006969|271060|863535|695242|138417|679416|194962|557598|650356|963870,2000.00,14,4000.00,464|128,4000.00,953|375,100000.00,229115|229117
