date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2011-03-01,6000000.00,656037,200000.00,050761|201514|458306|649068|101795,80000.00,980629|709515|017584|452973|525564|145990|478044|351091|876405|707597,40000.00,886430|140019|065015|926668|031435|912101|046899|463658|872815|088854|364729|305614|473978|936699|783016|091091|019119|670705|691514|050188|603701|197154|484659|300474|314701|155498|409823|814975|547790|661477|067560|166271|400102|496337|311236|910999|858282|256765|579567|491198|055121|291632|040425|921912|970556|389523|399521|819205|138152|804409,20000.00,581258|170589|962745|078499|523617|067826|938164|414357|384815|449043|817821|711140|552267|037726|828107|814420|936132|850739|308959|859215|562001|413974|885467|828800|234864|775634|272202|950924|056435|012817|891321|332654|277817|621504|442295|413416|759996|632478|603379|596560|860977|610189|413296|835767|404538|591279|109661|341311|370922|326710|768329|522190|152922|537818|104043|121939|382072|833066|188985|338380|227738|446888|109226|114781|257678|879606|526439|990518|769405|368057|219315|542336|982865|029558|053035|231037|409135|480137|242711|552247|669669|366021|108173|482309|940036|567908|412594|487576|625037|797320|773129|938299|307904|472631|341950|002766|670933|561302|720098|956809,2000.00,97,4000.00,,4000.00,544|357|926|396,100000.00,656036|656038
