date,first-price,first-value,second-price,second-value,third-price,third-value,fourth-price,fourth-value,fifth-price,fifth-value,last2-price,last2-value,last3f-price,last3f-value,last3b-price,last3b-value,near1-price,near1-value
2022-12-30,6000000.00,157196,200000.00,444103|288465|485325|725586|271678,80000.00,585874|708082|355904|374892|234765|732867|373542|870035|890677|432758,40000.00,832061|642680|012967|984086|721824|814379|070725|092710|054213|072181|160784|829573|819518|086703|847657|942187|596179|393084|932063|125587|456884|827556|668658|368078|552069|174761|061991|854854|147260|408084|376855|202309|947476|475991|391570|073425|339008|511200|028215|480958|309704|022381|034471|976090|709050|777952|371943|983572|274416|887429,20000.00,779939|202204|706513|948630|886737|563534|304458|259069|505262|343117|408005|561800|968983|126444|769376|582293|919337|354446|197926|597288|132149|837564|629502|470712|248699|606427|516191|614595|497357|620521|359088|658107|006597|715000|862046|175533|031169|549157|134323|437660|958883|218853|449280|937388|300855|010660|345701|923961|198950|379342|570114|329764|697876|622406|181417|611680|113554|198692|380192|767597|328861|711572|216734|771480|027561|212488|830478|013451|181597|564618|488169|422760|136888|813643|835023|418540|504713|955809|442922|467589|090199|794151|147966|615540|879904|695183|134204|884038|038558|115749|102343|742490|367591|987040|559055|421833|002466|881853|470228|791644,2000.00,58,4000.00,007|522,4000.00,250|425,100000.00,157195|157197
